Spot_id,YMD,STN_ID,LAT,LON,Average_temperature,Sum_rainfall,Max_rainfall_1H,Max_rainfall_1H_occur_time,Average_humidity,Average_wind_speed
6903,20250513,419,37.55236,126.98736,25.8,-99.9,-99.9,1,26.2,1.37.81435248.52.41245199.390.00162.81.8
6903,20250514,108,37.57142,126.9658,26.7,-99.9,-99.9,0,31.0,2.49.71548270.05.61551250.0230.01224.82.1
6903,20250514,412,37.57047,126.94078,26.8,-99.9,-99.9,1,29.5,1.36.61217233.13.31243176.1270.00195.14.3
6903,20250514,419,37.55236,126.98736,27.4,-99.9,-99.9,1,29.2,1.05.22206219.52.7082966.8225.00183.11.8
6903,20250515,108,37.57142,126.9658,22.2,1.1,0.4,639,67.0,2.38.10152160.04.40903250.0200.02214.52.1
6903,20250515,412,37.57047,126.94078,22.2,0.5,0.5,723,67.4,1.05.10730259.12.30301199.4180.00211.04.3
6903,20250515,419,37.55236,126.98736,23.1,2.0,0.5,325,65.6,0.75.20856238.01.50151160.5202.50201.91.8
6903,20250516,108,37.57142,126.9658,22.0,51.3,14.2,1549,85.0,1.87.71607180.04.21709180.050.0029.22.1
6903,20250516,412,37.57047,126.94078,21.2,57.5,21.5,1756,91.1,0.96.91704148.53.31708178.4157.5088.84.3
6903,20250516,419,37.55236,126.98736,20.9,77.0,38.0,1635,91.3,2.011.1231316.17.6231833.367.5168.01.8
6903,20250517,108,37.57142,126.9658,24.3,2.2,2.2,1725,62.0,2.611.71840160.06.01538250.0230.02228.92.1
6903,20250517,412,37.57047,126.94078,24.4,2.5,2.5,1817,63.2,1.07.21522229.63.01244199.4270.00264.94.3
6903,20250517,419,37.55236,126.98736,25.4,4.0,3.5,1823,58.7,1.78.51836216.65.1022252.9202.50151.51.8
6903,20250518,108,37.57142,126.9658,21.0,-99.9,-99.9,0,31.0,2.69.71429200.05.21539270.0270.02278.42.1
6903,20250518,412,37.57047,126.94078,21.1,-99.9,-99.9,1,29.5,0.96.11428223.82.41405328.6315.00322.54.3
6903,20250518,419,37.55236,126.98736,21.0,-99.9,-99.9,1,23.9,1.89.11436266.35.00338285.6247.51263.01.8
6903,20250519,108,37.57142,126.9658,20.9,1.6,0.8,1945,46.0,2.89.81859180.05.71806180.0200.01201.02.1
6903,20250519,412,37.57047,126.94078,20.1,1.0,0.5,2030,44.5,1.56.81953202.23.41739186.2225.00203.84.3
6903,20250519,419,37.55236,126.98736,21.1,1.5,1.0,2045,39.8,1.87.1065693.45.4054279.5202.51111.21.8
6903,20250520,108,37.57142,126.9658,27.3,1.0,0.7,-235,69.0,2.59.31606180.05.21552200.0230.02226.52.1
6903,20250520,412,37.57047,126.94078,26.9,1.0,0.5,1,70.8,0.96.71614230.82.71555203.1202.50213.34.3
6903,20250520,419,37.55236,126.98736,28.0,0.5,0.5,30,67.9,0.95.60729268.51.81737193.2180.00196.41.8
6903,20250521,108,37.57142,126.9658,30.8,-99.9,-99.9,0,54.0,2.18.41839320.04.71848290.0270.01277.02.1
6903,20250521,412,37.57047,126.94078,29.8,-99.9,-99.9,1,54.9,0.96.72121320.22.31644316.9315.00326.34.3
6903,20250521,419,37.55236,126.98736,30.1,-99.9,-99.9,1,51.8,1.78.1121311.65.0122231.2247.51272.51.8
6903,20250522,108,37.57142,126.9658,28.5,0.8,0.7,456,39.0,2.16.6221770.03.81759200.050.0094.82.1
6903,20250522,412,37.57047,126.94078,27.8,0.5,0.5,604,40.2,0.85.01527199.62.51418179.067.5077.04.3
6903,20250522,419,37.55236,126.98736,28.0,1.0,0.5,538,38.2,2.17.9143851.35.3103334.645.0166.21.8
6903,20250523,108,37.57142,126.9658,22.2,1.2,0.8,2115,36.0,2.89.20113140.04.4121870.070.0273.42.1
6903,20250523,412,37.57047,126.94078,21.0,1.5,1.0,2213,36.3,1.86.8225531.33.60215185.845.01143.34.3
6903,20250523,419,37.55236,126.98736,19.8,1.0,1.0,2225,38.0,3.38.8231982.85.7214955.267.5378.91.8
6903,20250524,108,37.57142,126.9658,19.3,4.3,2.4,105,53.0,3.18.2125350.04.6055650.050.0356.32.1
6903,20250524,412,37.57047,126.94078,18.1,4.0,2.5,200,55.1,1.47.40403108.93.00410101.5112.50119.84.3
6903,20250524,419,37.55236,126.98736,16.3,4.5,2.5,124,60.2,4.111.8102242.87.5102642.745.0454.51.8
6903,20250525,108,37.57142,126.9658,22.6,-99.9,-99.9,0,44.0,2.18.71408290.05.01314230.0270.01267.72.1
6903,20250525,412,37.57047,126.94078,22.6,-99.9,-99.9,1,43.6,0.87.61331329.42.51335322.0315.00310.04.3
6903,20250525,419,37.55236,126.98736,22.9,-99.9,-99.9,1,42.3,1.58.31214295.24.3000536.9225.00255.41.8
6903,20250526,108,37.57142,126.9658,26.2,-99.9,-99.9,0,36.0,1.76.71715290.04.01635270.0270.00270.12.1
6903,20250526,412,37.57047,126.94078,25.7,-99.9,-99.9,1,35.2,0.84.81636337.42.31340183.1315.00292.54.3
6903,20250526,419,37.55236,126.98736,25.8,-99.9,-99.9,1,35.7,1.35.01739236.33.2054776.4225.00179.71.8
6903,20250527,108,37.57142,126.9658,27.0,-99.9,-99.9,0,36.0,1.97.11815320.04.51817290.0270.00273.62.1
6903,20250527,412,37.57047,126.94078,26.4,-99.9,-99.9,1,36.5,0.85.41548331.12.21236183.2315.00247.54.3
6903,20250527,419,37.55236,126.98736,27.0,-99.9,-99.9,1,34.4,1.46.01825259.23.6035493.9225.00202.81.8
6904,20250501,108,37.57142,126.9658,17.6,21.1,9.0,1237,27.0,2.28.00646110.03.82112200.0230.01189.02.3
6904,20250501,412,37.57047,126.94078,17.5,20.0,9.0,1329,24.7,1.46.80700145.43.50644171.0157.50178.64.5
6904,20250501,419,37.55236,126.98736,16.5,21.0,8.0,1327,26.7,1.15.90656135.62.62318227.790.00118.32.1
6904,20250502,108,37.57142,126.9658,18.5,-99.9,-99.9,0,34.0,3.112.11545230.05.71308290.0250.02266.22.3
6904,20250502,412,37.57047,126.94078,18.2,-99.9,-99.9,1,33.1,1.29.71233322.43.11235334.1315.01312.84.5
6904,20250502,419,37.55236,126.98736,18.4,-99.9,-99.9,1,33.5,2.211.11307321.46.11311300.1247.52246.12.1
6904,20250503,108,37.57142,126.9658,14.0,7.3,2.2,402,47.0,2.39.31544270.05.31552250.0270.01269.32.3
6904,20250503,412,37.57047,126.94078,12.9,7.0,2.5,452,49.9,0.86.61433316.52.21427313.9315.00310.84.5
6904,20250503,419,37.55236,126.98736,14.0,8.0,2.5,448,56.4,1.68.61542260.74.21402270.2225.01248.52.1
6904,20250504,108,37.57142,126.9658,19.9,-99.9,-99.9,0,24.0,2.814.31252270.07.21324250.0250.02246.42.3
6904,20250504,412,37.57047,126.94078,20.0,-99.9,-99.9,1,22.4,1.211.41332317.53.61339299.8292.50280.94.5
6904,20250504,419,37.55236,126.98736,18.6,-99.9,-99.9,1,22.2,2.217.31425243.15.11418219.8225.02226.52.1
6904,20250505,108,37.57142,126.9658,15.0,-99.9,-99.9,0,53.0,2.38.7145520.05.0145550.050.0247.72.3
6904,20250505,412,37.57047,126.94078,14.6,-99.9,-99.9,1,51.7,1.06.0210152.32.3230469.567.5060.94.5
6904,20250505,419,37.55236,126.98736,13.2,-99.9,-99.9,1,53.8,3.811.4142239.28.6151433.345.0348.12.1
6904,20250506,108,37.57142,126.9658,19.5,-99.9,-99.9,0,36.0,2.27.91843270.04.71849250.0270.00296.82.3
6904,20250506,412,37.57047,126.94078,18.8,-99.9,-99.9,1,35.9,1.06.41344315.92.2065858.2315.00336.54.5
6904,20250506,419,37.55236,126.98736,18.3,-99.9,-99.9,1,38.0,3.18.81724327.46.0043246.245.0031.22.1
6904,20250507,108,37.57142,126.9658,21.1,-99.9,-99.9,0,39.0,2.28.41554270.05.11619270.0250.01246.72.3
6904,20250507,412,37.57047,126.94078,21.2,-99.9,-99.9,1,37.7,0.97.11535326.42.31431230.9315.00294.24.5
6904,20250507,419,37.55236,126.98736,22.0,-99.9,-99.9,1,35.0,1.57.51659269.13.41656261.2225.01230.32.1
6904,20250508,108,37.57142,126.9658,24.9,-99.9,-99.9,0,24.0,1.87.61801290.04.91752290.0270.00242.22.3
6904,20250508,412,37.57047,126.94078,24.7,-99.9,-99.9,1,23.7,0.86.81721328.72.41450226.8180.00212.84.5
6904,20250508,419,37.55236,126.98736,25.1,-99.9,-99.9,1,25.3,1.68.61828275.83.71826263.4225.00118.62.1
6904,20250509,108,37.57142,126.9658,17.4,17.6,3.6,1439,51.0,3.010.8125570.05.9142150.050.0360.72.3
6904,20250509,412,37.57047,126.94078,16.8,17.0,4.0,1534,48.0,1.59.51709153.53.31639169.467.50118.94.5
6904,20250509,419,37.55236,126.98736,17.2,7.5,2.0,1641,39.3,4.115.0141535.17.9141555.567.5461.72.1
6904,20250510,108,37.57142,126.9658,15.3,14.1,2.7,-235,92.0,3.510.90759230.06.00902230.0200.03208.62.3
6904,20250510,412,37.57047,126.94078,14.6,13.0,3.0,49,95.1,1.47.41342260.42.90345197.5225.01234.44.5
6904,20250510,419,37.55236,126.98736,13.8,10.5,2.5,45,100.0,1.57.30620238.82.51144215.5202.51205.12.1
6904,20250511,108,37.57142,126.9658,20.2,-99.9,-99.9,0,55.0,1.97.61732270.04.71711270.0270.00231.72.3
6904,20250511,412,37.57047,126.94078,20.2,-99.9,-99.9,1,56.5,0.85.81803318.92.11655307.9180.00231.54.5
6904,20250511,419,37.55236,126.98736,20.6,-99.9,-99.9,1,55.7,1.04.81623245.22.4070488.5225.00209.92.1
6904,20250512,108,37.57142,126.9658,23.6,-99.9,-99.9,0,36.0,2.18.81354180.05.71356180.0230.01228.22.3
6904,20250512,412,37.57047,126.94078,23.8,-99.9,-99.9,1,34.9,1.26.81409242.42.91402212.3202.50189.64.5
6904,20250512,419,37.55236,126.98736,23.9,-99.9,-99.9,1,34.5,1.17.81253280.22.7063489.0202.50186.12.1
6904,20250513,108,37.57142,126.9658,25.8,-99.9,-99.9,0,27.0,2.712.61348230.06.51340230.0230.01223.22.3
6904,20250513,412,37.57047,126.94078,26.4,-99.9,-99.9,1,25.2,1.89.91440248.53.41222225.990.00171.14.5
6904,20250513,419,37.55236,126.98736,25.8,-99.9,-99.9,1,26.2,1.37.81435248.52.41245199.390.00162.82.1
6904,20250514,108,37.57142,126.9658,26.7,-99.9,-99.9,0,31.0,2.49.71548270.05.61551250.0230.01224.82.3
6904,20250514,412,37.57047,126.94078,26.8,-99.9,-99.9,1,29.5,1.36.61217233.13.31243176.1270.00195.14.5
6904,20250514,419,37.55236,126.98736,27.4,-99.9,-99.9,1,29.2,1.05.22206219.52.7082966.8225.00183.12.1
6904,20250515,108,37.57142,126.9658,22.2,1.1,0.4,639,67.0,2.38.10152160.04.40903250.0200.02214.52.3
6904,20250515,412,37.57047,126.94078,22.2,0.5,0.5,723,67.4,1.05.10730259.12.30301199.4180.00211.04.5
6904,20250515,419,37.55236,126.98736,23.1,2.0,0.5,325,65.6,0.75.20856238.01.50151160.5202.50201.92.1
6904,20250516,108,37.57142,126.9658,22.0,51.3,14.2,1549,85.0,1.87.71607180.04.21709180.050.0029.22.3
6904,20250516,412,37.57047,126.94078,21.2,57.5,21.5,1756,91.1,0.96.91704148.53.31708178.4157.5088.84.5
6904,20250516,419,37.55236,126.98736,20.9,77.0,38.0,1635,91.3,2.011.1231316.17.6231833.367.5168.02.1
6904,20250517,108,37.57142,126.9658,24.3,2.2,2.2,1725,62.0,2.611.71840160.06.01538250.0230.02228.92.3
6904,20250517,412,37.57047,126.94078,24.4,2.5,2.5,1817,63.2,1.07.21522229.63.01244199.4270.00264.94.5
6904,20250517,419,37.55236,126.98736,25.4,4.0,3.5,1823,58.7,1.78.51836216.65.1022252.9202.50151.52.1
6904,20250518,108,37.57142,126.9658,21.0,-99.9,-99.9,0,31.0,2.69.71429200.05.21539270.0270.02278.42.3
6904,20250518,412,37.57047,126.94078,21.1,-99.9,-99.9,1,29.5,0.96.11428223.82.41405328.6315.00322.54.5
6904,20250518,419,37.55236,126.98736,21.0,-99.9,-99.9,1,23.9,1.89.11436266.35.00338285.6247.51263.02.1
6904,20250519,108,37.57142,126.9658,20.9,1.6,0.8,1945,46.0,2.89.81859180.05.71806180.0200.01201.02.3
6904,20250519,412,37.57047,126.94078,20.1,1.0,0.5,2030,44.5,1.56.81953202.23.41739186.2225.00203.84.5
6904,20250519,419,37.55236,126.98736,21.1,1.5,1.0,2045,39.8,1.87.1065693.45.4054279.5202.51111.22.1
6904,20250520,108,37.57142,126.9658,27.3,1.0,0.7,-235,69.0,2.59.31606180.05.21552200.0230.02226.52.3
6904,20250520,412,37.57047,126.94078,26.9,1.0,0.5,1,70.8,0.96.71614230.82.71555203.1202.50213.34.5
6904,20250520,419,37.55236,126.98736,28.0,0.5,0.5,30,67.9,0.95.60729268.51.81737193.2180.00196.42.1
6904,20250521,108,37.57142,126.9658,30.8,-99.9,-99.9,0,54.0,2.18.41839320.04.71848290.0270.01277.02.3
6904,20250521,412,37.57047,126.94078,29.8,-99.9,-99.9,1,54.9,0.96.72121320.22.31644316.9315.00326.34.5
6904,20250521,419,37.55236,126.98736,30.1,-99.9,-99.9,1,51.8,1.78.1121311.65.0122231.2247.51272.52.1
6904,20250522,108,37.57142,126.9658,28.5,0.8,0.7,456,39.0,2.16.6221770.03.81759200.050.0094.82.3
6904,20250522,412,37.57047,126.94078,27.8,0.5,0.5,604,40.2,0.85.01527199.62.51418179.067.5077.04.5
6904,20250522,419,37.55236,126.98736,28.0,1.0,0.5,538,38.2,2.17.9143851.35.3103334.645.0166.22.1
6904,20250523,108,37.57142,126.9658,22.2,1.2,0.8,2115,36.0,2.89.20113140.04.4121870.070.0273.42.3
6904,20250523,412,37.57047,126.94078,21.0,1.5,1.0,2213,36.3,1.86.8225531.33.60215185.845.01143.34.5
6904,20250523,419,37.55236,126.98736,19.8,1.0,1.0,2225,38.0,3.38.8231982.85.7214955.267.5378.92.1
6904,20250524,108,37.57142,126.9658,19.3,4.3,2.4,105,53.0,3.18.2125350.04.6055650.050.0356.32.3
6904,20250524,412,37.57047,126.94078,18.1,4.0,2.5,200,55.1,1.47.40403108.93.00410101.5112.50119.84.5
6904,20250524,419,37.55236,126.98736,16.3,4.5,2.5,124,60.2,4.111.8102242.87.5102642.745.0454.52.1
6904,20250525,108,37.57142,126.9658,22.6,-99.9,-99.9,0,44.0,2.18.71408290.05.01314230.0270.01267.72.3
6904,20250525,412,37.57047,126.94078,22.6,-99.9,-99.9,1,43.6,0.87.61331329.42.51335322.0315.00310.04.5
6904,20250525,419,37.55236,126.98736,22.9,-99.9,-99.9,1,42.3,1.58.31214295.24.3000536.9225.00255.42.1
6904,20250526,108,37.57142,126.9658,26.2,-99.9,-99.9,0,36.0,1.76.71715290.04.01635270.0270.00270.12.3
6904,20250526,412,37.57047,126.94078,25.7,-99.9,-99.9,1,35.2,0.84.81636337.42.31340183.1315.00292.54.5
6904,20250526,419,37.55236,126.98736,25.8,-99.9,-99.9,1,35.7,1.35.01739236.33.2054776.4225.00179.72.1
6904,20250527,108,37.57142,126.9658,27.0,-99.9,-99.9,0,36.0,1.97.11815320.04.51817290.0270.00273.62.3
6904,20250527,412,37.57047,126.94078,26.4,-99.9,-99.9,1,36.5,0.85.41548331.12.21236183.2315.00247.54.5
6904,20250527,419,37.55236,126.98736,27.0,-99.9,-99.9,1,34.4,1.46.01825259.23.6035493.9225.00202.82.1
6905,20250501,108,37.57142,126.9658,17.6,21.1,9.0,1237,27.0,2.28.00646110.03.82112200.0230.01189.02.7
6905,20250501,414,37.61134,126.99981,17.8,24.0,10.0,1328,24.5,1.56.72040220.73.02103220.5225.01233.74.5
6905,20250501,419,37.55236,126.98736,16.5,21.0,8.0,1327,26.7,1.15.90656135.62.62318227.790.00118.32.2
6905,20250502,108,37.57142,126.9658,18.5,-99.9,-99.9,0,34.0,3.112.11545230.05.71308290.0250.02266.22.7
6905,20250502,414,37.61134,126.99981,17.6,-99.9,-99.9,1,30.9,2.412.21547230.05.11344302.2292.51275.74.5
6905,20250502,419,37.55236,126.98736,18.4,-99.9,-99.9,1,33.5,2.211.11307321.46.11311300.1247.52246.12.2
6905,20250503,108,37.57142,126.9658,14.0,7.3,2.2,402,47.0,2.39.31544270.05.31552250.0270.01269.32.7
6905,20250503,414,37.61134,126.99981,12.8,7.0,2.0,434,44.1,1.67.61833206.84.11436312.5292.51271.94.5
6905,20250503,419,37.55236,126.98736,14.0,8.0,2.5,448,56.4,1.68.61542260.74.21402270.2225.01248.52.2
6905,20250504,108,37.57142,126.9658,19.9,-99.9,-99.9,0,24.0,2.814.31252270.07.21324250.0250.02246.42.7
6905,20250504,414,37.61134,126.99981,18.7,-99.9,-99.9,1,21.7,2.313.51154224.35.71203218.6270.02240.74.5
6905,20250504,419,37.55236,126.98736,18.6,-99.9,-99.9,1,22.2,2.217.31425243.15.11418219.8225.02226.52.2
6905,20250505,108,37.57142,126.9658,15.0,-99.9,-99.9,0,53.0,2.38.7145520.05.0145550.050.0247.72.7
6905,20250505,414,37.61134,126.99981,14.1,-99.9,-99.9,1,49.4,1.67.7143762.24.4143863.145.0133.54.5
6905,20250505,419,37.55236,126.98736,13.2,-99.9,-99.9,1,53.8,3.811.4142239.28.6151433.345.0348.12.2
6905,20250506,108,37.57142,126.9658,19.5,-99.9,-99.9,0,36.0,2.27.91843270.04.71849250.0270.00296.82.7
6905,20250506,414,37.61134,126.99981,18.8,-99.9,-99.9,1,35.0,1.87.91735298.84.72008300.9315.00302.94.5
6905,20250506,419,37.55236,126.98736,18.3,-99.9,-99.9,1,38.0,3.18.81724327.46.0043246.245.0031.22.2
6905,20250507,108,37.57142,126.9658,21.1,-99.9,-99.9,0,39.0,2.28.41554270.05.11619270.0250.01246.72.7
6905,20250507,414,37.61134,126.99981,20.3,-99.9,-99.9,1,36.5,1.78.61648227.93.91054182.2247.51236.14.5
6905,20250507,419,37.55236,126.98736,22.0,-99.9,-99.9,1,35.0,1.57.51659269.13.41656261.2225.01230.32.2
6905,20250508,108,37.57142,126.9658,24.9,-99.9,-99.9,0,24.0,1.87.61801290.04.91752290.0270.00242.22.7
6905,20250508,414,37.61134,126.99981,24.7,-99.9,-99.9,1,20.7,1.37.51825251.03.41826285.890.00227.34.5
6905,20250508,419,37.55236,126.98736,25.1,-99.9,-99.9,1,25.3,1.68.61828275.83.71826263.4225.00118.62.2
6905,20250509,108,37.57142,126.9658,17.4,17.6,3.6,1439,51.0,3.010.8125570.05.9142150.050.0360.72.7
6905,20250509,414,37.61134,126.99981,17.2,21.5,4.5,1526,47.8,2.38.4123060.04.9134151.845.0242.44.5
6905,20250509,419,37.55236,126.98736,17.2,7.5,2.0,1641,39.3,4.115.0141535.17.9141555.567.5461.72.2
6905,20250510,108,37.57142,126.9658,15.3,14.1,2.7,-235,92.0,3.510.90759230.06.00902230.0200.03208.62.7
6905,20250510,414,37.61134,126.99981,14.8,21.0,4.5,1134,90.5,3.011.90951230.76.11156227.6225.02222.94.5
6905,20250510,419,37.55236,126.98736,13.8,10.5,2.5,45,100.0,1.57.30620238.82.51144215.5202.51205.12.2
6905,20250511,108,37.57142,126.9658,20.2,-99.9,-99.9,0,55.0,1.97.61732270.04.71711270.0270.00231.72.7
6905,20250511,414,37.61134,126.99981,19.8,-99.9,-99.9,1,51.4,1.37.91727321.83.71808304.8225.00241.74.5
6905,20250511,419,37.55236,126.98736,20.6,-99.9,-99.9,1,55.7,1.04.81623245.22.4070488.5225.00209.92.2
6905,20250512,108,37.57142,126.9658,23.6,-99.9,-99.9,0,36.0,2.18.81354180.05.71356180.0230.01228.22.7
6905,20250512,414,37.61134,126.99981,22.8,-99.9,-99.9,1,33.2,1.67.71424215.83.91454234.2225.01235.74.5
6905,20250512,419,37.55236,126.98736,23.9,-99.9,-99.9,1,34.5,1.17.81253280.22.7063489.0202.50186.12.2
6905,20250513,108,37.57142,126.9658,25.8,-99.9,-99.9,0,27.0,2.712.61348230.06.51340230.0230.01223.22.7
6905,20250513,414,37.61134,126.99981,25.4,-99.9,-99.9,1,22.8,2.012.61417225.46.01327223.6225.01225.94.5
6905,20250513,419,37.55236,126.98736,25.8,-99.9,-99.9,1,26.2,1.37.81435248.52.41245199.390.00162.82.2
6905,20250514,108,37.57142,126.9658,26.7,-99.9,-99.9,0,31.0,2.49.71548270.05.61551250.0230.01224.82.7
6905,20250514,414,37.61134,126.99981,26.7,-99.9,-99.9,1,25.6,1.89.31534220.94.21230218.9225.01221.44.5
6905,20250514,419,37.55236,126.98736,27.4,-99.9,-99.9,1,29.2,1.05.22206219.52.7082966.8225.00183.12.2
6905,20250515,108,37.57142,126.9658,22.2,1.1,0.4,639,67.0,2.38.10152160.04.40903250.0200.02214.52.7
6905,20250515,414,37.61134,126.99981,22.1,1.5,1.0,842,63.9,1.99.60532238.34.40948225.3225.01230.24.5
6905,20250515,419,37.55236,126.98736,23.1,2.0,0.5,325,65.6,0.75.20856238.01.50151160.5202.50201.92.2
6905,20250516,108,37.57142,126.9658,22.0,51.3,14.2,1549,85.0,1.87.71607180.04.21709180.050.0029.22.7
6905,20250516,414,37.61134,126.99981,21.4,50.5,12.5,1658,84.3,1.26.71430223.53.6215143.445.0022.44.5
6905,20250516,419,37.55236,126.98736,20.9,77.0,38.0,1635,91.3,2.011.1231316.17.6231833.367.5168.02.2
6905,20250517,108,37.57142,126.9658,24.3,2.2,2.2,1725,62.0,2.611.71840160.06.01538250.0230.02228.92.7
6905,20250517,414,37.61134,126.99981,23.8,3.5,3.5,1820,57.3,2.211.21854260.15.81804231.3225.01229.64.5
6905,20250517,419,37.55236,126.98736,25.4,4.0,3.5,1823,58.7,1.78.51836216.65.1022252.9202.50151.52.2
6905,20250518,108,37.57142,126.9658,21.0,-99.9,-99.9,0,31.0,2.69.71429200.05.21539270.0270.02278.42.7
6905,20250518,414,37.61134,126.99981,20.6,-99.9,-99.9,1,25.8,1.910.01506321.43.80041313.3292.51278.64.5
6905,20250518,419,37.55236,126.98736,21.0,-99.9,-99.9,1,23.9,1.89.11436266.35.00338285.6247.51263.02.2
6905,20250519,108,37.57142,126.9658,20.9,1.6,0.8,1945,46.0,2.89.81859180.05.71806180.0200.01201.02.7
6905,20250519,414,37.61134,126.99981,20.3,2.5,1.0,2101,39.8,2.210.32236233.04.71229224.6225.01228.24.5
6905,20250519,419,37.55236,126.98736,21.1,1.5,1.0,2045,39.8,1.87.1065693.45.4054279.5202.51111.22.2
6905,20250520,108,37.57142,126.9658,27.3,1.0,0.7,-235,69.0,2.59.31606180.05.21552200.0230.02226.52.7
6905,20250520,414,37.61134,126.99981,26.4,2.5,1.5,103,67.2,2.69.71606222.34.40603234.6225.02229.44.5
6905,20250520,419,37.55236,126.98736,28.0,0.5,0.5,30,67.9,0.95.60729268.51.81737193.2180.00196.42.2
6905,20250521,108,37.57142,126.9658,30.8,-99.9,-99.9,0,54.0,2.18.41839320.04.71848290.0270.01277.02.7
6905,20250521,414,37.61134,126.99981,30.3,-99.9,-99.9,1,47.4,1.66.11849326.13.51849308.5270.01274.34.5
6905,20250521,419,37.55236,126.98736,30.1,-99.9,-99.9,1,51.8,1.78.1121311.65.0122231.2247.51272.52.2
6905,20250522,108,37.57142,126.9658,28.5,0.8,0.7,456,39.0,2.16.6221770.03.81759200.050.0094.82.7
6905,20250522,414,37.61134,126.99981,27.9,-99.9,-99.9,1,36.3,1.86.7214760.13.2214847.867.5147.44.5
6905,20250522,419,37.55236,126.98736,28.0,1.0,0.5,538,38.2,2.17.9143851.35.3103334.645.0166.22.2
6905,20250523,108,37.57142,126.9658,22.2,1.2,0.8,2115,36.0,2.89.20113140.04.4121870.070.0273.42.7
6905,20250523,414,37.61134,126.99981,21.0,1.0,1.0,2226,33.0,2.37.2112769.83.6111464.145.0168.74.5
6905,20250523,419,37.55236,126.98736,19.8,1.0,1.0,2225,38.0,3.38.8231982.85.7214955.267.5378.92.2
6905,20250524,108,37.57142,126.9658,19.3,4.3,2.4,105,53.0,3.18.2125350.04.6055650.050.0356.32.7
6905,20250524,414,37.61134,126.99981,17.4,4.0,2.0,151,49.3,2.56.8163388.54.1180885.245.0262.24.5
6905,20250524,419,37.55236,126.98736,16.3,4.5,2.5,124,60.2,4.111.8102242.87.5102642.745.0454.52.2
6905,20250525,108,37.57142,126.9658,22.6,-99.9,-99.9,0,44.0,2.18.71408290.05.01314230.0270.01267.72.7
6905,20250525,414,37.61134,126.99981,21.8,-99.9,-99.9,1,41.7,1.68.91334224.93.91322302.5247.51258.64.5
6905,20250525,419,37.55236,126.98736,22.9,-99.9,-99.9,1,42.3,1.58.31214295.24.3000536.9225.00255.42.2
6905,20250526,108,37.57142,126.9658,26.2,-99.9,-99.9,0,36.0,1.76.71715290.04.01635270.0270.00270.12.7
6905,20250526,414,37.61134,126.99981,25.6,-99.9,-99.9,1,29.2,1.36.41627302.03.31645230.4292.50245.94.5
6905,20250526,419,37.55236,126.98736,25.8,-99.9,-99.9,1,35.7,1.35.01739236.33.2054776.4225.00179.72.2
6905,20250527,108,37.57142,126.9658,27.0,-99.9,-99.9,0,36.0,1.97.11815320.04.51817290.0270.00273.62.7
6905,20250527,414,37.61134,126.99981,26.7,-99.9,-99.9,1,29.1,1.37.31548323.43.21557246.6135.00223.14.5
6905,20250527,419,37.55236,126.98736,27.0,-99.9,-99.9,1,34.4,1.46.01825259.23.6035493.9225.00202.82.2
6906,20250501,108,37.57142,126.9658,17.6,21.1,9.0,1237,27.0,2.28.00646110.03.82112200.0230.01189.03.8
6906,20250501,414,37.61134,126.99981,17.8,24.0,10.0,1328,24.5,1.56.72040220.73.02103220.5225.01233.72.8
6906,20250501,419,37.55236,126.98736,16.5,21.0,8.0,1327,26.7,1.15.90656135.62.62318227.790.00118.34.1
6906,20250502,108,37.57142,126.9658,18.5,-99.9,-99.9,0,34.0,3.112.11545230.05.71308290.0250.02266.23.8
6906,20250502,414,37.61134,126.99981,17.6,-99.9,-99.9,1,30.9,2.412.21547230.05.11344302.2292.51275.72.8
6906,20250502,419,37.55236,126.98736,18.4,-99.9,-99.9,1,33.5,2.211.11307321.46.11311300.1247.52246.14.1
6906,20250503,108,37.57142,126.9658,14.0,7.3,2.2,402,47.0,2.39.31544270.05.31552250.0270.01269.33.8
6906,20250503,414,37.61134,126.99981,12.8,7.0,2.0,434,44.1,1.67.61833206.84.11436312.5292.51271.92.8
6906,20250503,419,37.55236,126.98736,14.0,8.0,2.5,448,56.4,1.68.61542260.74.21402270.2225.01248.54.1
6906,20250504,108,37.57142,126.9658,19.9,-99.9,-99.9,0,24.0,2.814.31252270.07.21324250.0250.02246.43.8
6906,20250504,414,37.61134,126.99981,18.7,-99.9,-99.9,1,21.7,2.313.51154224.35.71203218.6270.02240.72.8
6906,20250504,419,37.55236,126.98736,18.6,-99.9,-99.9,1,22.2,2.217.31425243.15.11418219.8225.02226.54.1
6906,20250505,108,37.57142,126.9658,15.0,-99.9,-99.9,0,53.0,2.38.7145520.05.0145550.050.0247.73.8
6906,20250505,414,37.61134,126.99981,14.1,-99.9,-99.9,1,49.4,1.67.7143762.24.4143863.145.0133.52.8
6906,20250505,419,37.55236,126.98736,13.2,-99.9,-99.9,1,53.8,3.811.4142239.28.6151433.345.0348.14.1
6906,20250506,108,37.57142,126.9658,19.5,-99.9,-99.9,0,36.0,2.27.91843270.04.71849250.0270.00296.83.8
6906,20250506,414,37.61134,126.99981,18.8,-99.9,-99.9,1,35.0,1.87.91735298.84.72008300.9315.00302.92.8
6906,20250506,419,37.55236,126.98736,18.3,-99.9,-99.9,1,38.0,3.18.81724327.46.0043246.245.0031.24.1
6906,20250507,108,37.57142,126.9658,21.1,-99.9,-99.9,0,39.0,2.28.41554270.05.11619270.0250.01246.73.8
